cabinet_uid,municipality_id,source_cabinet_key,cabinet_name,latitude,longitude,fixture_rows,lamp_count,rated_power_w,controller_type,controller_link_status,address,source_file
CJ-CAB-77a543e8df,chungju,340,대소원-33,36.98765036,127.8261995,,14,,,cabinet_only,김태현공인중개사옆건너,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-ed0657ef0a,chungju,341,대소원-34,36.98942213,127.8253818,,23,,,cabinet_only,첨단산업단지(LP-23),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-ec2e8003b8,chungju,342,대소원-35,36.9853415,127.8261857,,19,,,cabinet_only,수아다방 건너,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-ad290781c1,chungju,343,대소원-36,36.98889562,127.8239973,,16,,,cabinet_only,도담다담공원옆,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-90970029c3,chungju,344,대소원-37,36.98914117,127.8239944,,10,,,cabinet_only,도담다담공원옆,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-56697fb39d,chungju,345,대소원-38,36.98764742,127.8259748,,20,,,cabinet_only,조이할인마트,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-c6f791fb63,chungju,346,대소원-39,36.98680276,127.8275803,,20,,,cabinet_only,바다속으로횟집 옆,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-7b0462e9aa,chungju,347,대소원-40,36.98619588,127.829003,,13,,,cabinet_only,GS편의점 첨단1호점앞,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-46ba26dcad,chungju,348,대소원-41,36.98549256,127.8303629,,14,,,cabinet_only,첨단산업단지 PP-6,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-cc757f0864,chungju,349,대소원-42,36.98821018,127.8266801,,16,,,cabinet_only,첨단산업단지(PP-7),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-d6d02d8565,chungju,350,대소원-50(공원),36.9896285,127.827771,,19,,,cabinet_only,제2호근린공원(성마루공원),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-7b8f0fcaeb,chungju,351,대소원-51(공원),36.98906453,127.8295003,,13,,,cabinet_only,제3호근린공원(쇳돌공원),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-44302b80fe,chungju,352,대소원-52(공원),36.98774396,127.8318279,,8,,,cabinet_only,제3호근린공원(쇳돌공원),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-2c19c49019,chungju,353,대소원-53(공원),36.98774479,127.8321916,,16,,,cabinet_only,제4-1호근린공원(산성공원),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-296af39df8,chungju,354,대소원-54(공원),36.98847085,127.8354583,,6,,,cabinet_only,제4-2호근린공원(산성공원),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-408e1b409a,chungju,355,대소원-55(공원),36.9832179,127.8318994,,23,,,cabinet_only,제5-1근린공원(이안공원),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-65fcae0bde,chungju,356,대소원-56(공원),36.98529475,127.8331968,,10,,,cabinet_only,제5-2호근린공원(이안공원),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-b2600dac4d,chungju,357,대소원-57(공원),36.9918822,127.8303607,,12,,,cabinet_only,제1호경관녹지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-090a7061d4,chungju,358,대소원-58(공원),36.9901421,127.8335656,,20,,,cabinet_only,제2호경관녹지,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-cef6751159,chungju,359,대소원-59(공원),36.98898885,127.8241949,,5,,,cabinet_only,도담다담공원,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-9c5884d501,chungju,360,대소원-60(공원),36.98781414,127.8285572,,6,,,cabinet_only,제2호어린이공원(그린나래공원),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-61950d06b3,chungju,361,대소원-61(공원),36.98506679,127.8292379,,6,,,cabinet_only,제3호어린이공원(가온누리공원),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-3425d4bdfe,chungju,362,호암-23,36.95673402,127.9404867,,12,,,cabinet_only,세영 더조은아파트 정문 건너편,충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-e9be177267,chungju,363,노은-04,37.04082403,127.8091732,,16,,,cabinet_only,북충주IC~가금(노은고개교차로),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-1a3230a5c4,chungju,364,대소원-42-1(공원),36.99051821,127.8266517,,15,,,cabinet_only,제1호근린공원(다인공원),충청북도_충주시_가로등분전함정보_20260630.csv
CJ-CAB-4699b1d94b,chungju,365,용산-15,36.9596105,127.9473038,,16,,,cabinet_only,동부외곽도로(동일하이빌 104동 맞은편),충청북도_충주시_가로등분전함정보_20260630.csv
