fixture_uid,municipality_id,cabinet_uid,source_fixture_id,source_sub_id,source_cabinet_key,administrative_dong,road_name,address,latitude,longitude,lamp_type,lamp_count,lamp_watt,rated_power_w,purpose,pole_type,pole_shape,controller_type,branch_no,source_file,source_row
SY-FIX-f192e78cc3,suyeong,SY-CAB-89191950ab,과정로67-1-14,1,과정로67-1 (17),망미1동,망미배산로48번길,,35.1781876,129.1023552,LED,1,100.0,100.0,,기타,한전취부등,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,106
SY-FIX-37b0b28e43,suyeong,SY-CAB-89191950ab,과정로67-1-15,1,과정로67-1 (17),망미1동,망미배산로48번길,,35.17790785,129.1019885,LED,1,100.0,100.0,,기타,한전취부등,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,107
SY-FIX-93c282c143,suyeong,SY-CAB-89191950ab,과정로67-1-16,1,과정로67-1 (17),망미1동,망미배산로48번길,,35.17765791,129.1017214,LED,1,100.0,100.0,,기타,한전취부등,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,108
SY-FIX-bc268f158b,suyeong,SY-CAB-89191950ab,과정로67-1-17,1,과정로67-1 (17),망미1동,망미배산로48번길,,35.17799346,129.1028962,LED,1,100.0,100.0,,기타,한전취부등,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,109
SY-FIX-5dafc7347d,suyeong,SY-CAB-69005e730c,광남로-1-01,1,광남로-1 (21),남천1동,광남로,,35.14435347,129.1098882,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,110
SY-FIX-575c89f58e,suyeong,SY-CAB-69005e730c,광남로-1-02,1,광남로-1 (21),남천1동,광남로,,35.14473582,129.1101834,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,111
SY-FIX-8ce18e73d4,suyeong,SY-CAB-69005e730c,광남로-1-03,1,광남로-1 (21),남천1동,광남로,,35.14506691,129.110447,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,112
SY-FIX-ea37493d1d,suyeong,SY-CAB-69005e730c,광남로-1-04,1,광남로-1 (21),남천1동,광남로,,35.14542387,129.1107256,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,113
SY-FIX-4ab3f2907a,suyeong,SY-CAB-69005e730c,광남로-1-05,1,광남로-1 (21),남천1동,광남로,,35.14562314,129.1108481,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,114
SY-FIX-cfc9307e0b,suyeong,SY-CAB-69005e730c,광남로-1-06,1,광남로-1 (21),남천1동,광남로,,35.14584781,129.111013,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,115
SY-FIX-f2a99eeaf2,suyeong,SY-CAB-69005e730c,광남로-1-07,1,광남로-1 (21),남천1동,광남로,,35.14608307,129.1112165,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,116
SY-FIX-8f7bbb1aa5,suyeong,SY-CAB-69005e730c,광남로-1-08,1,광남로-1 (21),남천1동,광남로,,35.14631636,129.1114036,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,117
SY-FIX-54fe8b0940,suyeong,SY-CAB-69005e730c,광남로-1-09,1,광남로-1 (21),남천1동,광남로,,35.14654126,129.1115548,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,118
SY-FIX-ebce72ce4b,suyeong,SY-CAB-69005e730c,광남로-1-10,1,광남로-1 (21),남천1동,광남로,,35.14679664,129.1117671,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,119
SY-FIX-8b3a68ef3a,suyeong,SY-CAB-69005e730c,광남로-1-11,1,광남로-1 (21),남천1동,광남로,,35.14702356,129.1119321,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,120
SY-FIX-cd2c7d2a04,suyeong,SY-CAB-69005e730c,광남로-1-12,1,광남로-1 (21),남천1동,광남로,,35.14725029,129.112108,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,121
SY-FIX-7ebeb626ae,suyeong,SY-CAB-69005e730c,광남로-1-13,1,광남로-1 (21),남천1동,광남로,,35.14757078,129.1123329,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,122
SY-FIX-3f3ac6fbaf,suyeong,SY-CAB-69005e730c,광남로-1-14,1,광남로-1 (21),남천1동,광남로,,35.14783062,129.1125481,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,123
SY-FIX-490ee2604e,suyeong,SY-CAB-69005e730c,광남로-1-15,1,광남로-1 (21),남천1동,광남로,,35.14809548,129.1127333,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,124
SY-FIX-b1ef9e11e6,suyeong,SY-CAB-69005e730c,광남로-1-16,1,광남로-1 (21),남천1동,광남로,,35.14834889,129.1129291,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,125
SY-FIX-b352692600,suyeong,SY-CAB-69005e730c,광남로-1-17,1,광남로-1 (21),남천1동,광남로,,35.14859545,129.1131302,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,126
SY-FIX-c955721340,suyeong,SY-CAB-69005e730c,광남로-1-18,1,광남로-1 (21),남천1동,광남로,,35.14883339,129.1133091,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,127
SY-FIX-4c4a9b9dc6,suyeong,SY-CAB-69005e730c,광남로-1-19,1,광남로-1 (21),남천1동,수영로,,35.14597822,129.1108984,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,128
SY-FIX-52b789ccc0,suyeong,SY-CAB-69005e730c,광남로-1-20,1,광남로-1 (21),남천1동,수영로,,35.14611892,129.1105811,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,129
SY-FIX-f170422bb1,suyeong,SY-CAB-69005e730c,광남로-1-21,1,광남로-1 (21),남천1동,수영로,,35.14620644,129.1102131,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,130
SY-FIX-4ab2561a82,suyeong,SY-CAB-987a63343c,광남로-2-01,1,광남로-2 (21),남천2동,남천바다로,,35.14830705,129.114294,LED,1,150.0,150.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,131
SY-FIX-615514bef6,suyeong,SY-CAB-987a63343c,광남로-2-01,2,광남로-2 (21),남천2동,남천바다로,,35.14830705,129.114294,LED,1,50.0,50.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,132
SY-FIX-c31c7138b1,suyeong,SY-CAB-987a63343c,광남로-2-02,1,광남로-2 (21),남천2동,남천바다로,,35.14848552,129.1140078,LED,1,150.0,150.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,133
SY-FIX-e91bf3e984,suyeong,SY-CAB-987a63343c,광남로-2-03,1,광남로-2 (21),남천2동,남천바다로,,35.1486669,129.1136834,LED,1,135.0,135.0,,기타,철팔각,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,134
SY-FIX-f03eec9710,suyeong,SY-CAB-987a63343c,광남로-2-04,1,광남로-2 (21),남천2동,광남로,,35.14865784,129.113428,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,135
SY-FIX-aa4d44e157,suyeong,SY-CAB-987a63343c,광남로-2-05,1,광남로-2 (21),남천2동,광남로,,35.14842887,129.1132521,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,136
SY-FIX-a54e436db9,suyeong,SY-CAB-987a63343c,광남로-2-06,1,광남로-2 (21),남천2동,광남로,,35.14819769,129.1130733,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,137
SY-FIX-936fd7ab5c,suyeong,SY-CAB-987a63343c,광남로-2-07,1,광남로-2 (21),남천2동,광남로,,35.14790614,129.1128682,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,138
SY-FIX-59c400b84e,suyeong,SY-CAB-987a63343c,광남로-2-08,1,광남로-2 (21),남천2동,광남로,,35.14764841,129.1126614,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,139
SY-FIX-74a1f90287,suyeong,SY-CAB-987a63343c,광남로-2-09,1,광남로-2 (21),남천2동,광남로,,35.14734392,129.1124231,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,140
SY-FIX-ddcb40cbc9,suyeong,SY-CAB-987a63343c,광남로-2-10,1,광남로-2 (21),남천2동,광남로,,35.14710177,129.1122276,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,141
SY-FIX-b8c2a95c25,suyeong,SY-CAB-987a63343c,광남로-2-11,1,광남로-2 (21),남천2동,광남로,,35.14681687,129.1120282,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,142
SY-FIX-4779da9367,suyeong,SY-CAB-987a63343c,광남로-2-12,1,광남로-2 (21),남천2동,광남로,,35.14654137,129.1118071,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,143
SY-FIX-55369bd7d8,suyeong,SY-CAB-987a63343c,광남로-2-13,1,광남로-2 (21),남천2동,광남로,,35.14627924,129.1115946,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,144
SY-FIX-e02ca22278,suyeong,SY-CAB-987a63343c,광남로-2-14,1,광남로-2 (21),남천2동,광남로,,35.1459412,129.1113418,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,145
SY-FIX-68d6a72eb2,suyeong,SY-CAB-987a63343c,광남로-2-15,1,광남로-2 (21),남천1동,광남로,,35.14570533,129.1111739,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,146
SY-FIX-c954c7ebfb,suyeong,SY-CAB-987a63343c,광남로-2-16,1,광남로-2 (21),남천1동,광남로,,35.14552747,129.1110376,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,147
SY-FIX-e4f650656b,suyeong,SY-CAB-987a63343c,광남로-2-17,1,광남로-2 (21),남천1동,광남로,,35.14533193,129.1108817,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,148
SY-FIX-6f49b646f2,suyeong,SY-CAB-987a63343c,광남로-2-18,1,광남로-2 (21),남천1동,광남로,,35.14498264,129.1106286,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,149
SY-FIX-c076b7bafb,suyeong,SY-CAB-987a63343c,광남로-2-19,1,광남로-2 (21),남천1동,광남로,,35.14481604,129.1104926,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,150
SY-FIX-7121be84a7,suyeong,SY-CAB-987a63343c,광남로-2-20,1,광남로-2 (21),남천1동,광남로,,35.14448462,129.1102482,LED,1,135.0,135.0,,기타,스텐주,양방향식,0,부산광역시_수영구_가로등 현황_20260114.csv,151
